precise_ID,sample_id,study,project,condition,rep_id,Biological Replicates,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,Time in phase [h],Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,DOI,GEO,Published,SRX,Run,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_replicate_correlations
DDB_0169,DDB_PD_006_AMBR_R5__S10_RNAseq,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB28_del_lsrB]_[Fed-batch]_[15h],2,2,07/09/2020,Escherichia coli BW25113,DDB28,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB28_del_lsrB]_[Fed-batch]_[15h],TRUE
DDB_0170,DDB_PD_006_AMBR_R1__S07_RNAseq,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB25_del_lsrR]_[Fed-batch]_[6h],1,2,07/09/2020,Escherichia coli BW25113,DDB25,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB25_del_lsrR]_[Fed-batch]_[6h],TRUE
DDB_0171,DDB_PD_006_AMBR_R2__S07_RNAseq,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB25_del_lsrR]_[Fed-batch]_[6h],2,2,07/09/2020,Escherichia coli BW25113,DDB25,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB25_del_lsrR]_[Fed-batch]_[6h],TRUE
DDB_0172,DDB_PD_006_AMBR_R1__S10_RNAseq,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB25_del_lsrR]_[Fed-batch]_[15h],1,3,07/09/2020,Escherichia coli BW25113,DDB25,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB25_del_lsrR]_[Fed-batch]_[15h],TRUE
DDB_0173,DDB_PD_006_AMBR_R2__S10_RNAseq,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB25_del_lsrR]_[Fed-batch]_[15h],2,3,07/09/2020,Escherichia coli BW25113,DDB25,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB25_del_lsrR]_[Fed-batch]_[15h],TRUE
DDB_0174,DDB_PD_006_AMBR_R2__S10_RNAseq2,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB25_del_lsrR]_[Fed-batch]_[15h],2,3,07/09/2020,Escherichia coli BW25113,DDB25,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB25_del_lsrR]_[Fed-batch]_[15h],TRUE
DDB_0175,DDB_PD_006_AMBR_R6__S03_RNAseq,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB29_del_rpoS]_[Batch]_[0h],1,2,07/09/2020,Escherichia coli BW25113,DDB29,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB29_del_rpoS]_[Batch]_[0h],TRUE
DDB_0176,DDB_PD_006_AMBR_R7__S03_RNAseq,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB29_del_rpoS]_[Batch]_[0h],2,2,07/09/2020,Escherichia coli BW25113,DDB29,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB29_del_rpoS]_[Batch]_[0h],TRUE
DDB_0177,DDB_PD_006_AMBR_R7__S07_RNAseq,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB29_del_rpoS]_[Fed-batch]_[6h],2,4,07/09/2020,Escherichia coli BW25113,DDB29,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB29_del_rpoS]_[Fed-batch]_[6h],TRUE
DDB_0178,DDB_PD_006_AMBR_R7__S07_RNAseq2,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB29_del_rpoS]_[Fed-batch]_[6h],2,4,07/09/2020,Escherichia coli BW25113,DDB29,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB29_del_rpoS]_[Fed-batch]_[6h],TRUE
DDB_0180,DDB_PD_006_AMBR_R6__S07_RNAseq2,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB29_del_rpoS]_[Fed-batch]_[6h],1,4,07/09/2020,Escherichia coli BW25113,DDB29,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB29_del_rpoS]_[Fed-batch]_[6h],TRUE
DDB_0181,DDB_PD_006_AMBR_R7__S10_RNAseq,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB29_del_rpoS]_[Fed-batch]_[15h],2,2,07/09/2020,Escherichia coli BW25113,DDB29,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB29_del_rpoS]_[Fed-batch]_[15h],TRUE
DDB_0182,DDB_PD_006_AMBR_R6__S10_RNAseq,DDB_PD_006_AMBR,ddb_pd_006,[DDB_PD_006]_[DDB29_del_rpoS]_[Fed-batch]_[15h],1,2,07/09/2020,Escherichia coli BW25113,DDB29,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_006:[DDB_PD_006]_[DDB29_del_rpoS]_[Fed-batch]_[15h],TRUE
DDB_0183,DDB_PD_009_AMBR_R8__S02_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB31_del_arcA]_[Batch]_[0h],1,2,22/09/2020,Escherichia coli BW25113,DDB31,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB31_del_arcA]_[Batch]_[0h],TRUE
DDB_0184,DDB_PD_009_AMBR_R9__S02_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB31_del_arcA]_[Batch]_[0h],2,2,22/09/2020,Escherichia coli BW25113,DDB31,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB31_del_arcA]_[Batch]_[0h],TRUE
DDB_0185,DDB_PD_009_AMBR_R8__S07_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB31_del_arcA]_[Fed-batch]_[6h],1,2,22/09/2020,Escherichia coli BW25113,DDB31,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB31_del_arcA]_[Fed-batch]_[6h],TRUE
DDB_0186,DDB_PD_009_AMBR_R9__S07_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB31_del_arcA]_[Fed-batch]_[6h],2,2,22/09/2020,Escherichia coli BW25113,DDB31,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB31_del_arcA]_[Fed-batch]_[6h],TRUE
DDB_0187,DDB_PD_009_AMBR_R8__S10_RNA,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB31_del_arcA]_[Fed-batch]_[15h],1,2,22/09/2020,Escherichia coli BW25113,DDB31,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB31_del_arcA]_[Fed-batch]_[15h],TRUE
DDB_0188,DDB_PD_009_AMBR_R9__S10_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB31_del_arcA]_[Fed-batch]_[15h],2,2,22/09/2020,Escherichia coli BW25113,DDB31,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB31_del_arcA]_[Fed-batch]_[15h],TRUE
DDB_0189,DDB_PD_009_AMBR_R10__S03_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB32_del_baeR]_[Batch]_[0h],1,2,22/09/2020,Escherichia coli BW25113,DDB32,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB32_del_baeR]_[Batch]_[0h],TRUE
DDB_0190,DDB_PD_009_AMBR_R11__S03_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB32_del_baeR]_[Batch]_[0h],2,2,22/09/2020,Escherichia coli BW25113,DDB32,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB32_del_baeR]_[Batch]_[0h],TRUE
DDB_0191,DDB_PD_009_AMBR_R10__S09_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB32_del_baeR]_[Fed-batch]_[8h],1,2,22/09/2020,Escherichia coli BW25113,DDB32,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB32_del_baeR]_[Fed-batch]_[8h],TRUE
DDB_0192,DDB_PD_009_AMBR_R11__S09_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB32_del_baeR]_[Fed-batch]_[8h],2,2,22/09/2020,Escherichia coli BW25113,DDB32,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB32_del_baeR]_[Fed-batch]_[8h],TRUE
DDB_0194,DDB_PD_009_AMBR_R4__S02_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB27_del_lsrK]_[Batch]_[0h],1,2,22/09/2020,Escherichia coli BW25113,DDB27,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB27_del_lsrK]_[Batch]_[0h],TRUE
DDB_0195,DDB_PD_009_AMBR_R5__S02_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB27_del_lsrK]_[Batch]_[0h],2,2,22/09/2020,Escherichia coli BW25113,DDB27,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB27_del_lsrK]_[Batch]_[0h],TRUE
DDB_0196,DDB_PD_009_AMBR_R4__S07_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB27_del_lsrK]_[Fed-batch]_[6h],1,2,22/09/2020,Escherichia coli BW25113,DDB27,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB27_del_lsrK]_[Fed-batch]_[6h],TRUE
DDB_0197,DDB_PD_009_AMBR_R5__S07_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB27_del_lsrK]_[Fed-batch]_[6h],2,2,22/09/2020,Escherichia coli BW25113,DDB27,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB27_del_lsrK]_[Fed-batch]_[6h],TRUE
DDB_0198,DDB_PD_009_AMBR_R4__S10_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB27_del_lsrK]_[Fed-batch]_[15h],1,3,22/09/2020,Escherichia coli BW25113,DDB27,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB27_del_lsrK]_[Fed-batch]_[15h],TRUE
DDB_0199,DDB_PD_009_AMBR_R5__S10_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB27_del_lsrK]_[Fed-batch]_[15h],2,3,22/09/2020,Escherichia coli BW25113,DDB27,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB27_del_lsrK]_[Fed-batch]_[15h],TRUE
DDB_0200,DDB_PD_009_AMBR_R5__S10_RNAseq2,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB27_del_lsrK]_[Fed-batch]_[15h],2,3,22/09/2020,Escherichia coli BW25113,DDB27,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB27_del_lsrK]_[Fed-batch]_[15h],TRUE
DDB_0201,DDB_PD_009_AMBR_R1__S02_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB26_del_luxS]_[Batch]_[0h],1,2,22/09/2020,Escherichia coli BW25113,DDB26,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB26_del_luxS]_[Batch]_[0h],TRUE
DDB_0202,DDB_PD_009_AMBR_R2__S02_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB26_del_luxS]_[Batch]_[0h],2,2,22/09/2020,Escherichia coli BW25113,DDB26,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB26_del_luxS]_[Batch]_[0h],TRUE
DDB_0203,DDB_PD_009_AMBR_R1__S07_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB26_del_luxS]_[Fed-batch]_[6h],1,2,22/09/2020,Escherichia coli BW25113,DDB26,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB26_del_luxS]_[Fed-batch]_[6h],TRUE
DDB_0204,DDB_PD_009_AMBR_R2__S07_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB26_del_luxS]_[Fed-batch]_[6h],2,2,22/09/2020,Escherichia coli BW25113,DDB26,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB26_del_luxS]_[Fed-batch]_[6h],TRUE
DDB_0205,DDB_PD_009_AMBR_R1__S10_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB26_del_luxS]_[Fed-batch]_[15h],1,2,22/09/2020,Escherichia coli BW25113,DDB26,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB26_del_luxS]_[Fed-batch]_[15h],TRUE
DDB_0206,DDB_PD_009_AMBR_R2__S10_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB26_del_luxS]_[Fed-batch]_[15h],2,2,22/09/2020,Escherichia coli BW25113,DDB26,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB26_del_luxS]_[Fed-batch]_[15h],TRUE
DDB_0211,DDB_PD_009_AMBR_R6__S10_RNAseq,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB30_del_tnaA]_[Fed-batch]_[15h],1,2,22/09/2020,Escherichia coli BW25113,DDB30,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB30_del_tnaA]_[Fed-batch]_[15h],TRUE
DDB_0212,DDB_PD_009_AMBR_R7__S10_RNA,DDB_PD_009_AMBR,ddb_pd_009,[DDB_PD_009]_[DDB30_del_tnaA]_[Fed-batch]_[15h],2,2,22/09/2020,Escherichia coli BW25113,DDB30,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_009:[DDB_PD_009]_[DDB30_del_tnaA]_[Fed-batch]_[15h],TRUE
DDB_0223,DDB_PD_036_AMBR_R16_S10_RNA_seq,DDB_PD_023_AMBR,ddb_pd_036,[DDB_PD_036]_[SDT107_ZnCtrl]_[Fed-batch]_[16h],2,2,24/04/2021,Escherichia coli BW25113,SDT107,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,16,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[SDT107_ZnCtrl]_[Fed-batch]_[16h],TRUE
DDB_0224,DDB_PD_036_AMBR_R15_S10_RNA_seq,DDB_PD_023_AMBR,ddb_pd_036,[DDB_PD_036]_[SDT107_ZnCtrl]_[Fed-batch]_[16h],1,2,24/04/2021,Escherichia coli BW25113,SDT107,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,16,,,,,,,,,,PAIRED,ILLUMINA,TRUE,FALSE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[SDT107_ZnCtrl]_[Fed-batch]_[16h],TRUE
DDB_0225,DDB_PD_036_AMBR_R13_S02_RNA_seq,DDB_PD_023_AMBR,ddb_pd_036,[DDB_PD_036]_[DDB35_ZnCtrl]_[Batch]_[0h],1,2,24/04/2021,Escherichia coli BW25113,DDB35,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[DDB35_ZnCtrl]_[Batch]_[0h],TRUE
DDB_0226,DDB_PD_036_AMBR_R14_S02_RNA_seq,DDB_PD_023_AMBR,ddb_pd_036,[DDB_PD_036]_[DDB35_ZnCtrl]_[Batch]_[0h],2,2,24/04/2021,Escherichia coli BW25113,DDB35,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[DDB35_ZnCtrl]_[Batch]_[0h],TRUE
DDB_0227,DDB_PD_036_AMBR_R14_S10_RNA_seq,DDB_PD_023_AMBR,ddb_pd_036,[DDB_PD_036]_[DDB35_ZnCtrl]_[Fed-batch]_[16h],2,2,24/04/2021,Escherichia coli BW25113,DDB35,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,16,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[DDB35_ZnCtrl]_[Fed-batch]_[16h],TRUE
DDB_0228,DDB_PD_036_AMBR_R13_S10_RNA_seq,DDB_PD_023_AMBR,ddb_pd_036,[DDB_PD_036]_[DDB35_ZnCtrl]_[Fed-batch]_[16h],1,2,24/04/2021,Escherichia coli BW25113,DDB35,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,16,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_036:[DDB_PD_036]_[DDB35_ZnCtrl]_[Fed-batch]_[16h],TRUE
DDB_0229,DDB_PD_023_AMBR_R1__S02_RNAseq,DDB_PD_023_AMBR,ddb_pd_023,[DDB_PD_023]_[DDB16_ZnCtrl]_[Batch]_[0h],1,2,10/02/2021,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_023:[DDB_PD_023]_[DDB16_ZnCtrl]_[Batch]_[0h],TRUE
DDB_0230,DDB_PD_023_AMBR_R2__S02_RNAseq,DDB_PD_023_AMBR,ddb_pd_023,[DDB_PD_023]_[DDB16_ZnCtrl]_[Batch]_[0h],2,2,10/02/2021,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_023:[DDB_PD_023]_[DDB16_ZnCtrl]_[Batch]_[0h],TRUE
DDB_0231,DDB_PD_023_AMBR_R3__S02_RNAseq,DDB_PD_023_AMBR,ddb_pd_023,[DDB_PD_023]_[DDB16_ZnHigh]_[Batch]_[0h],1,2,10/02/2021,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_023:[DDB_PD_023]_[DDB16_ZnHigh]_[Batch]_[0h],TRUE
DDB_0232,DDB_PD_023_AMBR_R4__S02_RNAseq,DDB_PD_023_AMBR,ddb_pd_023,[DDB_PD_023]_[DDB16_ZnHigh]_[Batch]_[0h],2,2,10/02/2021,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_023:[DDB_PD_023]_[DDB16_ZnHigh]_[Batch]_[0h],TRUE
DDB_0233,DDB_PD_023_AMBR_R2__S07_RNAseq,DDB_PD_023_AMBR,ddb_pd_023,[DDB_PD_023]_[DDB16_ZnCtrl]_[Fed-batch]_[6h],2,2,10/02/2021,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_023:[DDB_PD_023]_[DDB16_ZnCtrl]_[Fed-batch]_[6h],TRUE
DDB_0234,DDB_PD_023_AMBR_R1__S07_RNAseq,DDB_PD_023_AMBR,ddb_pd_023,[DDB_PD_023]_[DDB16_ZnCtrl]_[Fed-batch]_[6h],1,2,10/02/2021,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_023:[DDB_PD_023]_[DDB16_ZnCtrl]_[Fed-batch]_[6h],TRUE
DDB_0235,DDB_PD_023_AMBR_R3__S07_RNAseq,DDB_PD_023_AMBR,ddb_pd_023,[DDB_PD_023]_[DDB16_ZnHigh]_[Fed-batch]_[6h],1,2,10/02/2021,Escherichia coli K-12 MG1655,DDB16,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,6,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_023:[DDB_PD_023]_[DDB16_ZnHigh]_[Fed-batch]_[6h],TRUE
