precise_ID,sample_id,study,project,condition,rep_id,Biological Replicates,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,Time in phase [h],Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,DOI,GEO,Published,SRX,Run,LibraryLayout,Platform
DDB_0476,DDB_PD_110_AMBR_R8__S5_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[15h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA
DDB_0477,DDB_PD_110_AMBR_R9__S5_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[15h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA
DDB_0478,DDB_PD_110_AMBR_R8__S6_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[18h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,18,,,,,,,,,,PAIRED,ILLUMINA
DDB_0479,DDB_PD_110_AMBR_R9__S6_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[18h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,18,,,,,,,,,,PAIRED,ILLUMINA
DDB_0480,DDB_PD_110_AMBR_R8__S7_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[20h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,20,,,,,,,,,,PAIRED,ILLUMINA
DDB_0481,DDB_PD_110_AMBR_R9__S7_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[20h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,20,,,,,,,,,,PAIRED,ILLUMINA
DDB_0482,DDB_PD_110_AMBR_R8__S8_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[24h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,24,,,,,,,,,,PAIRED,ILLUMINA
DDB_0483,DDB_PD_110_AMBR_R9__S8_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[24h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,24,,,,,,,,,,PAIRED,ILLUMINA
DDB_0484,DDB_PD_110_AMBR_R5__S1_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeHigh]_[Batch]_[0h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA
DDB_0485,DDB_PD_110_AMBR_R7__S1_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeHigh]_[Batch]_[0h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA
DDB_0486,DDB_PD_110_AMBR_R5__S2_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeHigh]_[Fed-batch]_[4h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,4,,,,,,,,,,PAIRED,ILLUMINA
DDB_0487,DDB_PD_110_AMBR_R7__S2_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeHigh]_[Fed-batch]_[4h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,4,,,,,,,,,,PAIRED,ILLUMINA
DDB_0488,DDB_PD_110_AMBR_R5__S3_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeHigh]_[Fed-batch]_[8h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA
DDB_0489,DDB_PD_110_AMBR_R7__S3_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeHigh]_[Fed-batch]_[8h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA
DDB_0490,DDB_PD_110_AMBR_R5__S4_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeHigh]_[Fed-batch]_[12h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,12,,,,,,,,,,PAIRED,ILLUMINA
DDB_0491,DDB_PD_110_AMBR_R7__S4_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeHigh]_[Fed-batch]_[12h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,12,,,,,,,,,,PAIRED,ILLUMINA
DDB_0492,DDB_PD_110_AMBR_R5__S5_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeHigh]_[Fed-batch]_[15h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA
DDB_0493,DDB_PD_110_AMBR_R7__S5_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeHigh]_[Fed-batch]_[15h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA
DDB_0494,DDB_PD_110_AMBR_R5__S6_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeHigh]_[Fed-batch]_[18h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,18,,,,,,,,,,PAIRED,ILLUMINA
DDB_0495,DDB_PD_110_AMBR_R7__S6_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeHigh]_[Fed-batch]_[18h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,18,,,,,,,,,,PAIRED,ILLUMINA
DDB_0496,DDB_PD_110_AMBR_R5__S7_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeHigh]_[Fed-batch]_[20h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,20,,,,,,,,,,PAIRED,ILLUMINA
DDB_0497,DDB_PD_110_AMBR_R7__S7_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeHigh]_[Fed-batch]_[20h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,20,,,,,,,,,,PAIRED,ILLUMINA
DDB_0498,DDB_PD_110_AMBR_R5__S8_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeHigh]_[Fed-batch]_[24h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,24,,,,,,,,,,PAIRED,ILLUMINA
DDB_0499,DDB_PD_110_AMBR_R7__S8_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeHigh]_[Fed-batch]_[24h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,24,,,,,,,,,,PAIRED,ILLUMINA
DDB_0500,DDB_PD_111_AMBR_R07__S1_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeLow]_[Batch]_[0h],1,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA
DDB_0501,DDB_PD_111_AMBR_R08__S1_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeLow]_[Batch]_[0h],2,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA
DDB_0502,DDB_PD_111_AMBR_R07__S2_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeLow]_[Fed-batch]_[4h],1,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,4,,,,,,,,,,PAIRED,ILLUMINA
DDB_0503,DDB_PD_111_AMBR_R08__S2_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeLow]_[Fed-batch]_[4h],2,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,4,,,,,,,,,,PAIRED,ILLUMINA
DDB_0504,DDB_PD_111_AMBR_R07__S3_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeLow]_[Fed-batch]_[8h],1,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA
DDB_0505,DDB_PD_111_AMBR_R08__S3_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeLow]_[Fed-batch]_[8h],2,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA
DDB_0506,DDB_PD_111_AMBR_R07__S4_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeLow]_[Fed-batch]_[12h],1,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,12,,,,,,,,,,PAIRED,ILLUMINA
DDB_0507,DDB_PD_111_AMBR_R08__S4_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeLow]_[Fed-batch]_[12h],2,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,12,,,,,,,,,,PAIRED,ILLUMINA
DDB_0508,DDB_PD_111_AMBR_R07__S5_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeLow]_[Fed-batch]_[15h],1,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA
DDB_0509,DDB_PD_111_AMBR_R08__S5_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeLow]_[Fed-batch]_[15h],2,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA
DDB_0510,DDB_PD_111_AMBR_R07__S6_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeLow]_[Fed-batch]_[18h],1,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,18,,,,,,,,,,PAIRED,ILLUMINA
DDB_0511,DDB_PD_111_AMBR_R08__S6_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeLow]_[Fed-batch]_[18h],2,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,18,,,,,,,,,,PAIRED,ILLUMINA
DDB_0512,DDB_PD_111_AMBR_R07__S7_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeLow]_[Fed-batch]_[20h],1,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,20,,,,,,,,,,PAIRED,ILLUMINA
DDB_0513,DDB_PD_111_AMBR_R08__S7_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeLow]_[Fed-batch]_[20h],2,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,20,,,,,,,,,,PAIRED,ILLUMINA
DDB_0514,DDB_PD_111_AMBR_R07__S8_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeLow]_[Fed-batch]_[24h],1,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,24,,,,,,,,,,PAIRED,ILLUMINA
DDB_0515,DDB_PD_111_AMBR_R08__S8_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeLow]_[Fed-batch]_[24h],2,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,0,30,6.5,0,AMBR,24,,,,,,,,,,PAIRED,ILLUMINA
DDB_0516,DDB_PD_111_AMBR_R10__S1_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeHigh]_[Batch]_[0h],1,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA
DDB_0517,DDB_PD_111_AMBR_R11__S1_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeHigh]_[Batch]_[0h],2,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA
DDB_0518,DDB_PD_111_AMBR_R10__S2_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeHigh]_[Fed-batch]_[4h],1,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,4,,,,,,,,,,PAIRED,ILLUMINA
DDB_0519,DDB_PD_111_AMBR_R11__S2_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeHigh]_[Fed-batch]_[4h],2,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,4,,,,,,,,,,PAIRED,ILLUMINA
DDB_0520,DDB_PD_111_AMBR_R10__S3_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeHigh]_[Fed-batch]_[8h],1,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA
DDB_0521,DDB_PD_111_AMBR_R11__S3_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeHigh]_[Fed-batch]_[8h],2,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA
DDB_0522,DDB_PD_111_AMBR_R10__S4_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeHigh]_[Fed-batch]_[12h],1,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,12,,,,,,,,,,PAIRED,ILLUMINA
DDB_0523,DDB_PD_111_AMBR_R11__S4_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeHigh]_[Fed-batch]_[12h],2,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,12,,,,,,,,,,PAIRED,ILLUMINA
DDB_0524,DDB_PD_111_AMBR_R10__S5_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeHigh]_[Fed-batch]_[15h],1,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA
DDB_0525,DDB_PD_111_AMBR_R11__S5_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeHigh]_[Fed-batch]_[15h],2,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA
DDB_0526,DDB_PD_111_AMBR_R10__S6_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeHigh]_[Fed-batch]_[18h],1,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,18,,,,,,,,,,PAIRED,ILLUMINA
DDB_0527,DDB_PD_111_AMBR_R11__S6_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeHigh]_[Fed-batch]_[18h],2,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,18,,,,,,,,,,PAIRED,ILLUMINA
DDB_0528,DDB_PD_111_AMBR_R10__S7_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeHigh]_[Fed-batch]_[20h],1,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,20,,,,,,,,,,PAIRED,ILLUMINA
DDB_0529,DDB_PD_111_AMBR_R11__S7_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeHigh]_[Fed-batch]_[20h],2,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,20,,,,,,,,,,PAIRED,ILLUMINA
DDB_0530,DDB_PD_111_AMBR_R10__S8_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeHigh]_[Fed-batch]_[24h],1,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,24,,,,,,,,,,PAIRED,ILLUMINA
DDB_0531,DDB_PD_111_AMBR_R11__S8_RNAseq,DDB_PD_111_AMBR,ddb_pd_111,[DDB_PD_111]_[DDB35_ZnFeHigh]_[Fed-batch]_[24h],2,2,03/07/2022,Escherichia coli BW25113,DDB35,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,24,,,,,,,,,,PAIRED,ILLUMINA
